song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,audio_valence
66,157424,0.0119,0.578,0.862,1.79E-05,8,0.0744,-3.059,0.0405,100.049,0.547
75,195373,0.0275,0.684,0.603,0.000311,11,0.191,-8.127,0.0989,81,0.504
58,221173,0.0171,0.71,0.833,0.0258,2,0.0645,-9.13,0.0292,132.012,0.89
34,348733,0.162,0.623,0.605,1.54E-06,0,0.218,-10.874,0.0345,96.235,0.878
87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0.0991,128.981,0.423
64,178506,0.538,0.525,0.52,0.00569,7,0.111,-11.725,0.0271,112.554,0.523
26,209893,3.09E-05,0.537,0.817,2.27E-05,0,0.239,-4.787,0.0401,151.526,0.6
91,231920,0.39,0.766,0.822,3.37E-05,1,0.349,-4.126,0.16,165.842,0.881
38,180600,0.00135,0.605,0.967,2.79E-06,8,0.234,-2.78,0.0653,110.003,0.733
50,224109,0.245,0.765,0.837,0.519,4,0.0971,-7.981,0.0591,125.04,0.428
51,249268,0.101,0.833,0.494,0.0472,11,0.102,-9.26,0.0676,123.008,0.145
64,253714,0.0257,0.928,0.402,0,8,0.0804,-7.569,0.451,139.998,0.62
55,167987,0.138,0.685,0.736,0,8,0.147,-7.086,0.0413,99.93,0.591
23,207720,0.101,0.664,0.889,0,7,0.111,-5.675,0.155,149.955,0.927
73,210226,0.00124,0.527,0.978,4.75E-05,8,0.0744,-5.436,0.109,141.169,0.463
52,140533,0.908,0.432,0.202,0,0,0.181,-14.518,0.0283,100.082,0.641
49,205757,0.000134,0.342,0.87,0.000419,7,0.0703,-6.304,0.0764,163.116,0.304
52,215779,0.0533,0.764,0.739,0,1,0.0968,-7.587,0.0639,109.014,0.627
32,228780,0.0881,0.512,0.501,0,5,0.0942,-12.383,0.18,160.085,0.421
71,242034,0.0609,0.648,0.75,4.41E-06,0,0.104,-3.248,0.0335,105.03,0.556
62,189316,0.475,0.759,0.636,0,9,0.26,-5.907,0.225,99.829,0.32
6,213066,0.0046,0.746,0.839,9.31E-05,9,0.0897,-4.156,0.0298,121.923,0.757
10,191331,1.15E-05,0.13,0.991,0.00412,11,0.225,-3.126,0.0604,185.364,0.505
61,258713,0.401,0.647,0.388,0.0453,0,0.117,-13.718,0.0297,113.98,0.669
80,180386,0.371,0.558,0.559,7.49E-06,6,0.109,-9.222,0.0959,78.558,0.62
94,417920,0.542,0.903,0.675,1.28E-05,11,0.0595,-3.445,0.214,96.507,0.442
81,182741,0.0783,0.975,0.535,0,1,0.107,-7.227,0.196,125.066,0.671
61,228571,0.582,0.484,0.576,0.0301,1,0.306,-8.431,0.663,78.303,0.317
8,238800,0.00621,0.561,0.877,8.11E-06,9,0.28,-2.215,0.0659,130.003,0.375
33,128360,0.188,0.541,0.676,0.803,0,0.123,-7.988,0.135,76.231,0.911
51,90653,0.794,0.543,0.556,0,6,0.168,-5.379,0.14,100.998,0.736
57,146963,0.658,0.858,0.271,0.00293,9,0.0789,-15.047,0.47,96.998,0.475
74,258411,0.157,0.659,0.678,6.69E-06,0,0.0784,-8.18,0.0313,106.186,0.647
65,217746,0.505,0.547,0.308,0,0,0.109,-11.75,0.0377,114.719,0.41
58,220253,0.00592,0.457,0.582,2.39E-05,9,0.0847,-4.971,0.0285,76.049,0.335
8,127272,0.493,0.699,0.487,1.81E-05,0,0.135,-1.477,0.0381,65.744,0.384
84,218093,0.284,0.778,0.824,0,10,0.405,-5.892,0.0712,100.024,0.756
46,198936,0.0916,0.488,0.588,0,4,0.116,-6.598,0.268,107.695,0.0665
33,184135,0.00533,0.486,0.956,0,10,0.351,-5.188,0.0696,164.001,0.582
71,122066,0.688,0.692,0.488,0,11,0.4,-7.282,0.104,81.4,0.51
59,252826,0.0262,0.656,0.725,0,1,0.0712,-4.067,0.0596,153.873,0.403
48,225608,0.0379,0.875,0.582,0.0392,6,0.113,-10.411,0.146,114.978,0.682
71,160253,0.65,0.578,0.669,0,10,0.13,-4.898,0.0377,75.995,0.503
54,231613,0.0672,0.443,0.408,0,1,0.149,-7.563,0.0291,125.846,0.368
58,200730,0.235,0.536,0.672,0,5,0.0872,-5.367,0.118,124.756,0.641
70,245933,0.182,0.404,0.571,2.08E-05,0,0.129,-5.069,0.0303,147.01,0.29
53,183356,0.068,0.567,0.808,0,7,0.0711,-4.573,0.0963,99.71,0.447
44,209426,0.045,0.598,0.759,0.00028,4,0.131,-7.719,0.0501,102.684,0.473
93,176133,0.315,0.754,0.805,0,6,0.203,-4.249,0.0752,93.983,0.555
43,170883,0.00785,0.379,0.862,0,4,0.272,-4.901,0.341,87.088,0.504
27,263487,0.283,0.681,0.839,0,6,0.178,-2.417,0.0584,77.982,0.85
19,366989,0.0532,0.728,0.71,0.901,11,0.035,-9.903,0.0537,118.011,0.157
24,238000,0.221,0.788,0.649,0,1,0.268,-4.691,0.0709,116.088,0.22
25,208333,0.233,0.662,0.91,3.22E-05,2,0.127,-7.899,0.05,169.371,0.973
77,212429,0.0599,0.686,0.564,0,5,0.0914,-6.063,0.03,99.968,0.266
44,198300,0.402,0.757,0.911,0,9,0.227,-4.663,0.372,140.228,0.704
58,134743,0.895,0.703,0.17,2.24E-06,11,0.124,-16.569,0.0468,144.066,0.735
72,182587,0.892,0.691,0.271,0,6,0.109,-7.583,0.0335,89.99,0.548
36,227520,0.0134,0.425,0.976,0,10,0.169,-3.009,0.178,150.006,0.422
50,194360,0.955,0.596,0.149,0.688,9,0.0868,-16.955,0.0543,98.793,0.165
27,290425,1.87E-05,0.459,0.981,0.0208,6,0.502,-4.391,0.132,85.006,0.234
0,300663,0.126,0.373,0.906,0.00123,8,0.143,-6.75,0.0893,110.007,0.488
36,239946,0.377,0.437,0.481,0,11,0.33,-9.681,0.237,83.606,0.216
38,187177,0.257,0.812,0.756,2.71E-06,3,0.438,-5.407,0.0508,100.004,0.705
47,242026,0.314,0.884,0.521,3.95E-06,8,0.107,-6.876,0.268,99.914,0.536
49,306826,0.229,0.7,0.598,0.000127,2,0.0289,-9.959,0.0623,154.353,0.724
69,190320,0.0173,0.676,0.916,1.92E-06,0,0.316,-3.401,0.0388,105.061,0.604
81,195160,0.223,0.759,0.498,5.84E-05,10,0.406,-10.615,0.0776,126.972,0.244
77,242733,0.0584,0.967,0.583,0,7,0.0519,-5.562,0.0789,117,0.964
41,298670,0.795,0.36,0.434,0.0317,7,0.0995,-9.51,0.0313,93.657,0.0737
82,213600,0.0129,0.76,0.579,0.00351,0,0.106,-7.374,0.0569,100.01,0.125
55,237573,0.000439,0.509,0.817,5.56E-06,10,0.0947,-5.472,0.0502,155.199,0.597
39,253146,6.16E-05,0.344,0.903,0.0322,8,0.168,-5.018,0.11,175.158,0.218
72,251573,0.173,0.848,0.666,0.000699,0,0.129,-6.547,0.274,96.662,0.744
21,301586,0.667,0.344,0.439,0.00873,7,0.371,-8.139,0.0374,150.284,0.303
19,219720,1.89E-05,0.619,0.696,0.00555,7,0.38,-6.269,0.0315,125.986,0.727
68,199827,0.000921,0.486,0.638,0,0,0.078,-6.231,0.0323,144.458,0.178
74,174000,0.854,0.318,0.334,0,7,0.188,-9.267,0.0487,78.508,0.541
62,249506,0.422,0.927,0.721,4.36E-05,8,0.0422,-12.561,0.0908,103.018,0.965
35,227559,0.849,0.396,0.315,3.14E-05,5,0.107,-11.525,0.0354,126.431,0.164
59,227400,0.0196,0.78,0.879,6.64E-06,6,0.138,-8.379,0.0691,98.233,0.889
49,278640,0.883,0.335,0.306,0.00577,7,0.102,-10.559,0.0277,79.609,0.268
27,272666,0.308,0.805,0.758,0.000661,8,0.12,-7.418,0.0352,102.127,0.974
44,259798,0.846,0.408,0.24,0.00254,4,0.104,-13.522,0.0307,147.585,0.434
61,246746,0.0878,0.918,0.664,0.00026,1,0.0729,-4.767,0.0502,129.998,0.827
41,212424,0.453,0.459,0.587,0,9,0.307,-6.983,0.0785,113.901,0.581
21,216720,0.0016,0.512,0.884,0.00215,6,0.0763,-5.659,0.168,154.019,0.649
43,205714,0.00187,0.461,0.914,0.214,6,0.0728,-3.856,0.0389,174.987,0.185
42,289293,0.00306,0.602,0.726,0,7,0.0379,-8.937,0.248,97.765,0.693
47,198480,0.00345,0.66,0.882,0.869,1,0.0319,-4.324,0.0401,139.99,0.345
41,220125,0.27,0.565,0.834,0.00592,8,0.108,-2.74,0.03,159.988,0.348
58,156746,0.579,0.718,0.445,0.00206,11,0.376,-9.502,0.0417,151.991,0.722
27,140280,0.477,0.805,0.521,5.14E-06,9,0.246,-7.929,0.0587,126.491,0.935
67,181974,0.132,0.65,0.527,0,5,0.0902,-7.465,0.532,120.094,0.705
60,218240,7.95E-05,0.42,0.9,0.000254,11,0.106,-7.268,0.05,135.918,0.459
39,216318,0.0138,0.64,0.755,0.0208,1,0.12,-4.077,0.0287,116.883,0.744
55,322146,0.113,0.546,0.865,3.08E-05,2,0.246,-5.704,0.0455,128.014,0.239
60,223340,0.951,0.375,0.217,0.000722,3,0.107,-12.426,0.0344,96.239,0.139
10,208200,0.715,0.383,0.489,1.85E-06,8,0.0856,-8.334,0.0343,131.377,0.387
47,200371,0.355,0.905,0.63,0,9,0.0785,-5.326,0.0903,128.032,0.91
48,236866,0.00673,0.708,0.851,0.00017,9,0.104,-10.996,0.0329,129.773,0.982
39,228754,0.125,0.801,0.656,8.80E-05,2,0.118,-7.968,0.133,106.071,0.882
80,185620,0.0997,0.571,0.937,0.496,2,0.125,-2.682,0.0336,125.027,0.512
56,352200,0.449,0.753,0.59,0.0104,7,0.153,-9.622,0.0357,88.786,0.863
66,199959,0.00926,0.481,0.944,0.000328,8,0.278,-3.665,0.231,165.02,0.396
82,216857,0.308,0.812,0.66,0,6,0.0617,-3.353,0.0854,140.048,0.358
32,253413,0.00078,0.418,0.896,0.0664,0,0.243,-4.127,0.0315,122.066,0.679
78,298760,0.165,0.383,0.662,0,2,0.248,-5.162,0.0333,121.154,0.138
67,172447,0.00894,0.747,0.867,0.00267,2,0.063,-3.561,0.0392,124.013,0.791
31,256341,0.185,0.849,0.699,0.00118,4,0.0954,-5.193,0.0574,100.989,0.0778
81,193377,0.293,0.652,0.897,0,7,0.0722,-4.481,0.036,114.033,0.475
64,332960,0.846,0.588,0.149,9.65E-05,7,0.236,-16.728,0.0319,124.689,0.113
38,240288,0.00424,0.496,0.919,0.000782,2,0.0986,-3.452,0.0464,126.029,0.188
45,161080,0.347,0.481,0.438,0,4,0.567,-7.186,0.0423,127.593,0.574
84,194777,0.347,0.449,0.597,1.03E-05,9,0.197,-4.401,0.14,134.598,0.505
24,170533,0.76,0.608,0.656,0.913,0,0.245,-9.668,0.0426,96.054,0.653
26,217556,0.898,0.412,0.276,0.000372,7,0.0955,-11.711,0.0296,90.781,0.214
62,232706,0.835,0.611,0.313,0.000315,4,0.111,-10.242,0.0339,134.858,0.378
63,184194,0.0052,0.726,0.934,0.00136,11,0.178,-3.719,0.0364,107.991,0.652
64,242678,0.764,0.553,0.614,0,1,0.0811,-5.098,0.0306,136.628,0.345
69,191259,0.0946,0.756,0.764,0,2,0.0909,-3.837,0.229,132.073,0.642
52,181894,0.0823,0.916,0.62,2.14E-06,11,0.124,-6.612,0.219,95.002,0.793
17,263653,0.581,0.8,0.536,0.00786,8,0.162,-8.612,0.0675,102.967,0.416
42,207307,0.613,0.554,0.589,0.000257,3,0.0982,-8.163,0.231,74.982,0.414
75,241910,0.00697,0.437,0.719,3.86E-05,6,0.0765,-4.569,0.0376,169.976,0.284
0,444693,0.00398,0.662,0.6,0.0217,10,0.288,-13.267,0.0771,116.923,0.781
61,204288,0.048,0.642,0.785,2.84E-06,11,0.0705,-6,0.0378,188.003,0.97
69,158602,0.00552,0.618,0.767,0,5,0.147,-5.024,0.0489,124.071,0.239
41,137493,0.649,0.454,0.326,0,11,0.129,-11.214,0.0283,107.64,0.708
23,246895,0.962,0.47,0.271,0,8,0.106,-8.335,0.0392,129.623,0.388
60,237346,0.000145,0.579,0.973,0.0567,5,0.226,-2.152,0.09,116.025,0.677
49,214906,0.0297,0.848,0.523,0,8,0.277,-7.772,0.417,159.057,0.484
37,291724,0.00101,0.499,0.945,0.872,2,0.263,-4.457,0.0388,174.001,0.889
64,227234,0.653,0.829,0.23,0.188,2,0.258,-16.559,0.0418,94.014,0.516
83,215733,0.382,0.568,0.401,0,7,0.262,-6.341,0.0297,95.796,0.296
70,226506,0.261,0.675,0.545,0,7,0.162,-5.614,0.0443,60.048,0.445
63,221568,0.548,0.46,0.736,0,5,0.101,-4.3,0.471,177.056,0.405
30,204000,0.438,0.764,0.541,0.0011,7,0.0707,-7.496,0.109,172.124,0.5
2,154080,0.757,0.671,0.38,0,5,0.102,-10.267,0.0293,97.757,0.744
19,307644,0.798,0.542,0.37,0,2,0.441,-9.97,0.0875,149.698,0.556
67,230800,0.0701,0.531,0.821,0.171,2,0.124,-6.812,0.0439,129.139,0.34
58,247547,0.0625,0.48,0.717,0.000685,0,0.0814,-6.663,0.23,109.756,0.335
69,271333,0.302,0.453,0.464,5.96E-05,2,0.152,-10.96,0.0431,93.19,0.658
46,102400,0.705,0.564,0.378,0.000716,9,0.0723,-14.468,0.168,197.325,0.687
23,193714,0.0178,0.707,0.45,0,1,0.105,-7.792,0.0579,139.955,0.11
44,235066,0.00202,0.468,0.966,0.0036,1,0.132,-3.467,0.0555,92.006,0.807
56,280760,0.19,0.655,0.647,0.00877,1,0.0412,-9.465,0.0903,80.077,0.931
44,187853,0.000488,0.488,0.879,1.19E-06,7,0.14,-3.329,0.0393,86.986,0.557
12,232226,0.00234,0.588,0.762,0.000218,8,0.051,-4.661,0.0523,125.776,0.452
64,254800,0.0571,0.837,0.478,0.00129,6,0.0569,-5.861,0.0627,78.746,0.81
52,293426,0.412,0.225,0.687,0.00142,5,0.147,-10.236,0.0462,173.494,0.611
51,225026,0.0024,0.695,0.687,0.0181,9,0.174,-9.075,0.0728,159.03,0.786
83,391376,0.00574,0.579,0.508,0.000494,2,0.0575,-9.484,0.027,147.125,0.609
35,190653,0.97,0.242,0.261,0.000253,3,0.1,-7.895,0.0335,203.913,0.386
92,199226,0.0558,0.575,0.571,0,1,0.0912,-7.906,0.0439,105.049,0.449
0,189173,0.0658,0.678,0.729,0,8,0.303,-4.188,0.137,99.895,0.643
51,227440,0.543,0.661,0.619,0,6,0.0883,-11.348,0.0757,181.967,0.952
3,187480,0.0057,0.745,0.876,1.09E-06,5,0.147,-5.655,0.0285,115.978,0.931
63,235666,0.64,0.521,0.233,0,7,0.245,-13.683,0.0254,78.927,0.409
72,216706,0.0838,0.751,0.731,0,6,0.0556,-4.419,0.0308,97.007,0.973
65,164954,0.218,0.842,0.488,0.00718,11,0.0877,-7.856,0.0844,126.019,0.647
61,178584,0.389,0.568,0.584,0.00729,2,0.114,-8.711,0.0654,93.888,0.401
47,211539,0.00715,0.829,0.56,0,2,0.0942,-8.203,0.194,100.863,0.505
37,365480,0.00327,0.485,0.717,6.07E-06,7,0.633,-9.63,0.0309,84.747,0.727
53,129333,0.495,0.62,0.533,0.185,6,0.328,-11.417,0.0394,153.385,0.81
38,165500,0.0165,0.798,0.569,0.00318,1,0.13,-7.171,0.0453,130.883,0.168
55,175781,0.0177,0.672,0.92,0.00288,9,0.0821,-3.899,0.1,128.003,0.838
40,214573,0.357,0.537,0.355,0,0,0.132,-11.241,0.0363,113.994,0.39
49,266466,0.574,0.727,0.838,0.000401,0,0.0497,-6.779,0.0409,95.86,0.709
79,259333,0.173,0.674,0.506,0,6,0.0866,-10.532,0.0434,145.965,0.183
16,253400,0.904,0.592,0.206,6.09E-05,0,0.121,-12.026,0.0274,93.934,0.198
48,283946,0.426,0.837,0.777,0,8,0.24,-3.882,0.0334,126.008,0.848
45,224306,0.255,0.425,0.759,0,8,0.102,-4.839,0.128,141.173,0.623
58,254053,0.984,0.632,0.225,0.74,4,0.112,-13.423,0.0296,144.641,0.683
65,190185,0.000704,0.657,0.827,0.00534,5,0.065,-4.036,0.0734,145.889,0.69
65,217846,0.609,0.914,0.467,2.07E-05,7,0.0941,-11.173,0.0935,130.006,0.385
49,217200,0.144,0.847,0.674,1.42E-05,1,0.0842,-5.836,0.0896,137.035,0.803
47,205417,0.675,0.522,0.4,0.0119,11,0.134,-9.55,0.0411,139.803,0.223
38,146800,0.184,0.486,0.786,4.72E-06,2,0.345,-9.093,0.269,170.486,0.412
32,142000,0.752,0.625,0.416,0,7,0.0853,-10.282,0.0316,149.44,0.833
28,165080,0.762,0.617,0.81,0,10,0.134,-6.513,0.0798,97.389,0.65
46,232373,0.117,0.635,0.855,0,0,0.365,-3.921,0.0523,112.971,0.371
43,190080,0.0644,0.771,0.602,5.54E-06,5,0.252,-8.466,0.0731,125.028,0.189
4,207586,0.012,0.534,0.95,1.91E-06,9,0.413,-2.712,0.161,140.071,0.527
61,163466,0.00102,0.51,0.893,5.85E-05,9,0.201,-9.267,0.0342,142.657,0.934
77,369240,0.0821,0.758,0.782,0,10,0.111,-6.153,0.309,91.073,0.676
69,256874,0.009,0.704,0.989,0.0443,8,0.0814,-5.079,0.073,127.992,0.123
21,260160,0.922,0.65,0.316,0,9,0.739,-18.244,0.94,117.198,0.306
29,158483,0.00155,0.667,0.858,0.897,7,0.197,-4.504,0.0347,121.999,0.248
84,201706,0.00183,0.938,0.5,0,4,0.077,-10.08,0.144,140.011,0.462
47,242560,0.791,0.346,0.398,5.21E-05,9,0.154,-12.539,0.0366,86.058,0.381
47,112519,0.81,0.548,0.438,0.282,10,0.0862,-6.364,0.161,180.008,0.447
76,320357,0.0193,0.611,0.697,0,2,0.332,-8.618,0.133,122.752,0.476
64,271831,0.454,0.605,0.622,0.000194,11,0.0882,-9.474,0.0432,110.987,0.301
57,217893,0.0216,0.886,0.474,0,1,0.088,-8.045,0.274,150.068,0.825
63,280189,0.258,0.451,0.785,0,2,0.12,-4.701,0.0362,96.831,0.846
94,198160,0.0211,0.568,0.656,1.37E-05,8,0.213,-5.413,0.0433,100.049,0.364
46,232602,0.227,0.652,0.588,0,7,0.0961,-4.753,0.0814,153.399,0.276
38,164704,0.727,0.59,0.259,1.13E-06,11,0.114,-12.309,0.0417,180.148,0.464
63,228169,0.00189,0.628,0.877,0,10,0.228,-3.016,0.041,142.034,0.199
74,195519,0.00281,0.63,0.694,0,11,0.0719,-6.257,0.0253,97.005,0.216
37,183353,0.236,0.859,0.678,0.00655,9,0.34,-7.249,0.303,124.907,0.468
40,186800,0.386,0.731,0.465,0,2,0.0854,-8.133,0.03,120.877,0.519
58,155640,0.194,0.689,0.527,0.0784,5,0.278,-9.934,0.0314,110.519,0.777
44,238426,0.151,0.421,0.698,0.000959,3,0.372,-9.784,0.0528,122.624,0.447
42,181644,0.422,0.319,0.46,0,7,0.109,-5.358,0.0667,81.031,0.0607
42,162206,0.184,0.79,0.422,0.0147,1,0.327,-12.092,0.245,145.097,0.224
91,165000,0.462,0.699,0.558,0,11,0.116,-7.622,0.0603,79.992,0.493
75,197986,0.0021,0.774,0.75,1.85E-05,11,0.0808,-4.927,0.0413,118.015,0.925
72,193213,0.0383,0.426,0.584,0,1,0.188,-5.293,0.296,193.437,0.272
87,263013,0.183,0.652,0.678,3.26E-05,2,0.106,-6.183,0.0541,72.989,0.28
64,196466,0.676,0.489,0.349,0.0789,2,0.0866,-14.295,0.0323,124.348,0.622
52,236758,0.418,0.681,0.656,1.71E-06,11,0.608,-5.168,0.179,171.853,0.541
8,205066,0.00437,0.621,0.831,8.34E-05,5,0.17,-4.676,0.0435,122.072,0.589
81,142969,0.142,0.7,0.46,4.81E-05,4,0.111,-8.111,0.0661,151.901,0.286
59,235093,5.62E-06,0.569,0.788,0.635,4,0.0811,-8.559,0.031,115.151,0.913
67,256800,0.0256,0.56,0.823,0.000433,0,0.0891,-3.228,0.0311,100.003,0.0733
72,295386,0.396,0.437,0.864,0.0314,4,0.242,-7.842,0.0904,81.394,0.749
51,255186,0.00511,0.657,0.49,8.96E-06,8,0.0918,-6.507,0.0378,133.998,0.434
75,241306,0.0115,0.527,0.942,0,1,0.188,-5.64,0.0366,148.723,0.495
54,218773,0.307,0.372,0.536,0.000437,7,0.117,-6.608,0.027,143.833,0.149
27,188613,0.0717,0.818,0.572,0,1,0.101,-7.085,0.228,139.968,0.236
41,188906,0.143,0.646,0.572,0.000171,11,0.0852,-6.249,0.0281,127.98,0.27
62,161063,0.0665,0.885,0.671,0,2,0.0963,-7.146,0.109,155.015,0.926
53,188541,0.896,0.602,0.275,0,10,0.155,-11.688,0.031,143.945,0.343
72,207454,0.301,0.702,0.659,0.00201,4,0.218,-6.766,0.13,79.64,0.843
0,141093,0.13,0.71,0.508,0.0487,1,0.119,-10.663,0.0665,138.999,0.748
46,193846,0.271,0.841,0.841,2.60E-05,9,0.108,-4.288,0.0633,104.01,0.823
68,231666,0.0177,0.508,0.597,0.000856,4,0.091,-8.063,0.0396,81.982,0.185
71,276693,0.0164,0.699,0.812,0.000763,0,0.105,-6.005,0.0377,138.185,0.662
60,168866,0.708,0.431,0.379,1.74E-05,5,0.181,-9.59,0.0262,86.172,0.665
71,164813,0.237,0.626,0.816,1.80E-06,9,0.104,-10.593,0.13,105.33,0.798
54,170280,0.12,0.779,0.785,0,9,0.0488,-2.244,0.0381,143.933,0.748
42,270130,0.951,0.474,0.461,0.756,9,0.0681,-12.635,0.0328,119.68,0.0399
37,200013,0.29,0.721,0.867,2.87E-06,11,0.503,-4.302,0.196,127.033,0.639
52,220693,0.0316,0.709,0.832,1.20E-06,11,0.103,-5.008,0.0466,96.007,0.631
67,161960,0.908,0.747,0.226,0.000168,7,0.107,-13.635,0.0415,123.789,0.778
43,209920,0.00104,0.485,0.909,0,9,0.17,-6.08,0.0571,150.087,0.822
56,181263,0.000983,0.929,0.575,0.000275,10,0.115,-7.527,0.243,140.01,0.585
28,213787,0.082,0.68,0.658,0.0324,1,0.109,-5.356,0.0535,128.921,0.278
49,293893,0.0244,0.422,0.776,0,5,0.143,-7.127,0.0381,109.796,0.405
31,281426,0.664,0.745,0.623,0.00771,0,0.179,-6.05,0.0346,125.149,0.961
53,253000,0.403,0.642,0.703,1.20E-05,10,0.086,-6.927,0.0845,133.968,0.304
28,184938,0.0265,0.742,0.675,0.0314,11,0.379,-4.78,0.0291,120.016,0.776
30,218400,0.0219,0.597,0.812,0.00106,5,0.102,-12.062,0.0315,135.68,0.823
61,192040,0.407,0.688,0.488,0,11,0.43,-14.195,0.357,69.77,0.707
60,201361,0.181,0.766,0.664,8.30E-06,11,0.138,-4.171,0.121,145.054,0.584
64,184013,0.129,0.779,0.763,1.33E-06,7,0.244,-6.539,0.0464,123.012,0.503
62,190931,0.423,0.665,0.699,0,11,0.0969,-5.265,0.0578,124.896,0.585
37,376586,0.899,0.352,0.118,0.835,4,0.311,-16.452,0.0353,75.087,0.131
18,237688,0.215,0.735,0.537,0,2,0.114,-8.544,0.0448,139.988,0.494
68,209320,0.00261,0.762,0.7,1.56E-05,9,0.153,-6.021,0.0694,116.073,0.608
49,203506,0.00551,0.456,0.895,1.23E-06,10,0.106,-5.002,0.0678,154.842,0.569
58,225912,0.851,0.609,0.165,0,2,0.108,-12.685,0.0724,147.384,0.476
55,266186,0.776,0.514,0.439,0.00342,4,0.0902,-9.805,0.0276,140.128,0.252
37,248133,0.602,0.38,0.228,0,7,0.154,-14.373,0.0261,77.177,0.181
67,211304,0.38,0.736,0.593,0,7,0.204,-4.677,0.04,92.068,0.607
81,142969,0.142,0.7,0.46,4.81E-05,4,0.111,-8.111,0.0661,151.901,0.286
15,212840,0.214,0.313,0.589,0,8,0.0914,-4.705,0.0528,177.825,0.217
66,215493,0.0893,0.719,0.809,0,1,0.183,-10.201,0.0511,100.839,0.964
56,209866,0.0334,0.509,0.752,0,5,0.262,-4.127,0.0646,125.87,0.376
61,186067,0.000633,0.743,0.522,0,8,0.116,-7.999,0.113,88.959,0.245
58,193063,0.439,0.636,0.546,2.99E-05,0,0.577,-9.421,0.0315,114.117,0.452
74,192880,0.228,0.665,0.89,0,1,0.122,-2.39,0.197,139.943,0.32
46,185199,0.0493,0.783,0.706,0.0617,7,0.158,-7.544,0.0434,141.021,0.96
70,208026,0.659,0.77,0.607,0,10,0.159,-6.102,0.372,150.006,0.747
27,155160,0.47,0.742,0.327,5.23E-06,7,0.0669,-13.062,0.317,174.334,0.903
50,182704,0.367,0.621,0.555,8.28E-06,5,0.188,-8.12,0.0305,81.464,0.66
61,211386,0.00515,0.602,0.856,2.97E-06,7,0.098,-5.558,0.0458,80.021,0.895
69,117995,0.0267,0.897,0.628,4.47E-06,1,0.119,-4.693,0.219,147.997,0.636
47,200280,0.0426,0.741,0.757,0.0112,11,0.107,-6.997,0.0435,127.981,0.566
47,172100,0.0229,0.607,0.703,0,6,0.168,-5.871,0.129,80.026,0.73
83,215733,0.382,0.568,0.401,0,7,0.262,-6.341,0.0297,95.796,0.296
63,277046,0.284,0.552,0.741,8.20E-05,11,0.334,-5.419,0.0542,69.709,0.718
36,271240,0.213,0.768,0.852,7.45E-05,4,0.0723,-6.215,0.038,128.374,0.867
78,249293,0.0778,0.532,0.887,0.000214,0,0.294,-3.757,0.0335,122.511,0.795
45,232626,0.00597,0.745,0.464,0.41,4,0.239,-7.587,0.082,123.893,0.297
32,169893,0.106,0.481,0.93,0.000531,0,0.0878,-6.046,0.0342,176.167,0.877
46,226733,0.396,0.689,0.365,0.00386,8,0.107,-10.912,0.0733,163.985,0.285
23,172013,0.678,0.728,0.528,9.62E-06,7,0.118,-9.711,0.0356,122.079,0.963
53,156666,0.556,0.763,0.364,2.02E-05,5,0.0792,-14.244,0.0559,137.132,0.715
52,184133,0.0156,0.694,0.856,6.97E-06,3,0.338,-4.125,0.195,90.001,0.779
62,236853,0.959,0.562,0.25,0.000836,5,0.107,-11.977,0.0325,100.804,0.595
57,247266,0.119,0.782,0.766,0.000746,6,0.315,-8.065,0.224,103.931,0.205
65,135016,0.641,0.839,0.473,0.000459,10,0.0939,-7.835,0.0607,98.732,0.0644
66,158053,0.541,0.757,0.501,0,2,0.0718,-5.593,0.0466,89.931,0.91
66,158053,0.541,0.757,0.501,0,2,0.0718,-5.593,0.0466,89.931,0.91
3,211430,0.000285,0.458,0.99,0.000893,8,0.454,-3.717,0.183,166.904,0.46
81,156195,0.129,0.853,0.637,0,3,0.267,-5.924,0.331,86.048,0.496
29,194160,0.068,0.555,0.562,0,2,0.21,-10.713,0.0388,192.981,0.853
70,257186,0.113,0.624,0.826,0,2,0.0938,-5.534,0.0287,110.372,0.526
39,432680,0.373,0.206,0.72,0.783,1,0.0992,-11.597,0.0748,146.318,0.283
22,183609,0.00807,0.722,0.84,0,10,0.0954,-4.997,0.0998,126.97,0.332
66,190821,0.0172,0.542,0.996,0.0777,4,0.614,-3.124,0.0623,125.949,0.263
48,165973,0.397,0.456,0.645,0.00563,5,0.553,-9.851,0.0377,165.853,0.886
60,258461,0.883,0.247,0.109,0.826,0,0.1,-23.537,0.0408,66.538,0.0909
72,165123,0.0735,0.812,0.586,0,4,0.106,-6.505,0.0654,100.062,0.323
52,164840,0.384,0.869,0.686,0,0,0.0669,-5.526,0.0587,123.808,0.937
68,174120,0.0365,0.792,0.523,0,8,0.161,-7.856,0.196,86.311,0.545
57,191522,3.61E-05,0.469,0.894,0.535,8,0.512,-4.981,0.0508,162.981,0.476
18,220381,0.122,0.55,0.875,0,8,0.327,-3.457,0.375,125.349,0.608
36,203573,0.611,0.529,0.127,0.000109,11,0.237,-16.066,0.0274,63.05,0.578
8,202318,0.98,0.504,0.357,0.112,5,0.64,-13.444,0.0431,110.949,0.54
95,231266,0.354,0.68,0.563,0,10,0.136,-5.843,0.0454,145.028,0.374
